id,text,label,language,dataset_type,dataset,clean_text,split
7273,my girlfriend my girlfriend nyinaaa saa na priscilla,neutral,mixed,multilingual,asante_twi_senti,my girlfriend my girlfriend nyinaaa saa na priscilla,train
1961,“ fr?mfr?m nte h? daa”,positive,twi,monolingual,asante_twi_senti,“ fr?mfr?m nte h? daa”,dev
7046,i laugh saa😂😂,neutral,mixed,multilingual,asante_twi_senti,i laugh saa😂😂,train
5847,k?nk?nsani biara ntama ani ny? f? k?nk?nsa nti ?nya adagye? nsi da,positive,twi,monolingual,asante_twi_senti,k?nk?nsani biara ntama ani ny? f? k?nk?nsa nti ?nya adagye? nsi da,train
3734,sikanibere? nti na ?k?mfo? de ne ti hwe dan mu,negative,twi,monolingual,asante_twi_senti,sikanibere? nti na ?k?mfo? de ne ti hwe dan mu,train
2526,“ y?nsane kokurobotie ho mm? p?”,positive,twi,monolingual,asante_twi_senti,“ y?nsane kokurobotie ho mm? p?”,train
8363,flow ne melodies no me de b ma mo back to back saa,positive,mixed,multilingual,asante_twi_senti,flow ne melodies no me de b ma mo back to back saa,dev
9078,you’re not the only one who adores bob marley and you’re not wiser than the marley family   nana aba anamoah replies blakk rasta hello  nana aba wo kɔ ka saa y dɛn 🤣🤣🤣,negative,mixed,multilingual,asante_twi_senti,you’re not the only one who adores bob marley and you’re not wiser than the marley family nana aba anamoah replies blakk rasta hello nana aba wo kɔ ka saa y dɛn 🤣🤣🤣,train
1759,liverpool sub gt  wosoa nsuo soa nsa a na wohunu de? ?mu y? duru o,positive,twi,monolingual,asante_twi_senti,liverpool sub gt wosoa nsuo soa nsa a na wohunu de? ?mu y? duru o,dev
4081,saa ??????,neutral,twi,monolingual,asante_twi_senti,saa ??????,train
4276,ah woyale anaa ????,neutral,twi,monolingual,asante_twi_senti,ah woyale anaa ????,test
6717,na aden unfollow her nso eeerrrr anaa u dey like wat u dey see for ur tl top,neutral,ghanaian_pidgin,pidgin,asante_twi_senti,na aden unfollow her nso eeerrrr anaa u dey like wat u dey see for ur tl top,test
7334,next game sɛn  sd,neutral,mixed,multilingual,asante_twi_senti,next game sɛn sd,train
6062,ive drop saa you dont want to follow me some 😔,negative,ghanaian_pidgin,pidgin,asante_twi_senti,ive drop saa you dont want to follow me some 😔,dev
8439,yɛn ma mo daakena oo damirifa due to him may the lord keep him safely in abrahams bosom till we meet on the resurrection morning may he rest in peace,positive,mixed,multilingual,asante_twi_senti,yɛn ma mo daakena oo damirifa due to him may the lord keep him safely in abrahams bosom till we meet on the resurrection morning may he rest in peace,train
779,it looks like u tweet only twieh,positive,twi,monolingual,asante_twi_senti,it looks like u tweet only twieh,dev
5505,nokor obeng s me ne nkranfo no redi nkutaho a yaa me susu asante no san s wontumi nte ase yie paa ara aseda,positive,twi,monolingual,asante_twi_senti,nokor obeng s me ne nkranfo no redi nkutaho a yaa me susu asante no san s wontumi nte ase yie paa ara aseda,train
3029,wo papa nso amm bra a na woyi wo w?fa ay,negative,twi,monolingual,asante_twi_senti,wo papa nso amm bra a na woyi wo w?fa ay,train
8444,bossu saa continue for me things nu y gyai oo 😂,positive,mixed,multilingual,asante_twi_senti,bossu saa continue for me things nu y gyai oo 😂,dev
9282,grandpa paa sei na u dey like agenda saa no,neutral,mixed,multilingual,asante_twi_senti,grandpa paa sei na u dey like agenda saa no,train
194,anopa tututu sei na wo fura yani saa no ei ????,negative,twi,monolingual,asante_twi_senti,anopa tututu sei na wo fura yani saa no ei ????,dev
2456,aane oo  hmm sukuu papa “ me k ahotenii louis snr high   na wok?? sukuu b?n”,positive,twi,monolingual,asante_twi_senti,aane oo hmm sukuu papa “ me k ahotenii louis snr high na wok?? sukuu b?n”,train
1851,?po anso adware a ?fe renso,positive,twi,monolingual,asante_twi_senti,?po anso adware a ?fe renso,train
3429,wo b kyere mu kakra,neutral,twi,monolingual,asante_twi_senti,wo b kyere mu kakra,dev
4438,na mo nso mo da so tie kessben fm,negative,twi,monolingual,asante_twi_senti,na mo nso mo da so tie kessben fm,train
2414,obi se nakoa ne wo na ?y? nokor? a ?nnii wo at?m,positive,twi,monolingual,asante_twi_senti,obi se nakoa ne wo na ?y? nokor? a ?nnii wo at?m,train
6660,but abi we go vote bia anaa,neutral,ghanaian_pidgin,pidgin,asante_twi_senti,but abi we go vote bia anaa,test
4881,“br?fo ne akotia nkoara aba biara nnim”,positive,twi,monolingual,asante_twi_senti,“br?fo ne akotia nkoara aba biara nnim”,train
8392,there is no way i will insult your parents because am sensible thanks aunty gyimie saa,negative,mixed,multilingual,asante_twi_senti,there is no way i will insult your parents because am sensible thanks aunty gyimie saa,dev
1447,mmo ne y? aho?f? “ yoo d mate wai,positive,twi,monolingual,asante_twi_senti,mmo ne y? aho?f? “ yoo d mate wai,train
6232,notifications also on been tweeting saa but u no mind me all the same,neutral,ghanaian_pidgin,pidgin,asante_twi_senti,notifications also on been tweeting saa but u no mind me all the same,train
8977,why do ladies think every handsome guy is a cheat…oh dabi daa…by the way let us follow each other daterush,negative,mixed,multilingual,asante_twi_senti,why do ladies think every handsome guy is a cheat…oh dabi daa…by the way let us follow each other daterush,dev
56,kwasia saa nu??,negative,twi,monolingual,asante_twi_senti,kwasia saa nu??,train
3759,rasta fuor saa mo koko nny,negative,twi,monolingual,asante_twi_senti,rasta fuor saa mo koko nny,train
4790,saa eeei bra maha,neutral,twi,monolingual,asante_twi_senti,saa eeei bra maha,test
7728,plz i do not understand the twi  medi wakyi di makyi bi wai,positive,mixed,multilingual,asante_twi_senti,plz i do not understand the twi medi wakyi di makyi bi wai,train
2713,mereb? makyidifo? k?k? s? ?y? afefofor? da a ?di kan ?p?p?n  m?twer? ananses?m w? me tumblr bl?go so hwehw?,positive,twi,monolingual,asante_twi_senti,mereb? makyidifo? k?k? s? ?y? afefofor? da a ?di kan ?p?p?n m?twer? ananses?m w? me tumblr bl?go so hwehw?,train
4166,wo jot ayera anaa??,negative,twi,monolingual,asante_twi_senti,wo jot ayera anaa??,train
3691,kasa dodo? ma ano fom,negative,twi,monolingual,asante_twi_senti,kasa dodo? ma ano fom,train
3323,y?rekukuru mpo ni na y?b?soa,negative,twi,monolingual,asante_twi_senti,y?rekukuru mpo ni na y?b?soa,train
1104,onipa p? as?m nso san suro as?m,positive,twi,monolingual,asante_twi_senti,onipa p? as?m nso san suro as?m,train
3997,eii saa,neutral,twi,monolingual,asante_twi_senti,eii saa,train
8404,this matter ego go back and forth saa,negative,mixed,multilingual,asante_twi_senti,this matter ego go back and forth saa,dev
7467,meso saa yemi na m blame,neutral,mixed,multilingual,asante_twi_senti,meso saa yemi na m blame,test
3965,?fa woho b?n,negative,twi,monolingual,asante_twi_senti,?fa woho b?n,train
3110,akakasuro ne sorowisa,neutral,twi,monolingual,asante_twi_senti,akakasuro ne sorowisa,train
2330,nt?tea se me kos?kos? hy? me tirim,positive,twi,monolingual,asante_twi_senti,nt?tea se me kos?kos? hy? me tirim,train
5547,nwansena nni hwee nanso ?posa ne nsa,positive,twi,monolingual,asante_twi_senti,nwansena nni hwee nanso ?posa ne nsa,dev
8247,na mo capo abeiku santana no saa na ote ohh… there’s no “wopre” with what he is doing,negative,mixed,multilingual,asante_twi_senti,na mo capo abeiku santana no saa na ote ohh… there’s no “wopre” with what he is doing,train
4794,asu fuo de saa ??????,negative,twi,monolingual,asante_twi_senti,asu fuo de saa ??????,train
6095,wo rushi saa nso wo tailor kraa ny papa biaa saa ah kabutey paa😂😂😂,negative,ghanaian_pidgin,pidgin,asante_twi_senti,wo rushi saa nso wo tailor kraa ny papa biaa saa ah kabutey paa😂😂😂,dev
6197,chairman pls today di bless me with some amount na your give aways never reach my turn  yaw agyei,negative,ghanaian_pidgin,pidgin,asante_twi_senti,chairman pls today di bless me with some amount na your give aways never reach my turn yaw agyei,train
7091,bra u wear bra when u sleep lier,neutral,mixed,multilingual,asante_twi_senti,bra u wear bra when u sleep lier,train
3282,obiara w? bor?no a ?y? nak?ses?m,neutral,twi,monolingual,asante_twi_senti,obiara w? bor?no a ?y? nak?ses?m,train
1877,agor? a ?y? d? na ?kum f?dwo?,positive,twi,monolingual,asante_twi_senti,agor? a ?y? d? na ?kum f?dwo?,train
7678,madi wakyi dada ahoɔfɛ “  hahahaha ff back bruv”,positive,mixed,multilingual,asante_twi_senti,madi wakyi dada ahoɔfɛ “ hahahaha ff back bruv”,train
3532,etiri te a an as?m asa,neutral,twi,monolingual,asante_twi_senti,etiri te a an as?m asa,test
2101,kwaagyebi anomaa se ?nim ewiem as?m,positive,twi,monolingual,asante_twi_senti,kwaagyebi anomaa se ?nim ewiem as?m,dev
2377,“ aboa kusie nya fufuo a ?b?di na w?mma na ?renk? ne b?n mu” waka as?m oo,positive,twi,monolingual,asante_twi_senti,“ aboa kusie nya fufuo a ?b?di na w?mma na ?renk? ne b?n mu” waka as?m oo,train
2971,?w?do ?w?do w?de b?ba,neutral,twi,monolingual,asante_twi_senti,?w?do ?w?do w?de b?ba,train
4900,?n? gaana adi mfe,positive,twi,monolingual,asante_twi_senti,?n? gaana adi mfe,train
7760,ɔdɔ metare wakyi “ nw ff ff bk wai”,positive,mixed,multilingual,asante_twi_senti,ɔdɔ metare wakyi “ nw ff ff bk wai”,train
8079,sɛ ahunahuna yɛ ahoɔden a anka kraman sene kurotwiamansa leopard,positive,mixed,multilingual,asante_twi_senti,sɛ ahunahuna yɛ ahoɔden a anka kraman sene kurotwiamansa leopard,train
6307,ah so this be yaa naa funeral,negative,ghanaian_pidgin,pidgin,asante_twi_senti,ah so this be yaa naa funeral,test
1026,yes  ?manpanin atta mills wo ne nyame nk? s? asamando w? amanee ampa a ?y? a mane ghanafo? nyinaa,positive,twi,monolingual,asante_twi_senti,yes ?manpanin atta mills wo ne nyame nk? s? asamando w? amanee ampa a ?y? a mane ghanafo? nyinaa,train
7088,bra nono🤣😂wanna church ⛪️ bi dat🤣💔,neutral,mixed,multilingual,asante_twi_senti,bra nono🤣😂wanna church ⛪️ bi dat🤣💔,train
9391,ikon anaa,neutral,mixed,multilingual,asante_twi_senti,ikon anaa,train
3340,aserewa mo ?tam k?se? a ?tu no hwe,positive,twi,monolingual,asante_twi_senti,aserewa mo ?tam k?se? a ?tu no hwe,train
897,s?de? fofoo p? ne s? gyinantwi ab? bidie,positive,twi,monolingual,asante_twi_senti,s?de? fofoo p? ne s? gyinantwi ab? bidie,train
8864,yenka nkyer wo anaa the beat monster 👿,neutral,mixed,multilingual,asante_twi_senti,yenka nkyer wo anaa the beat monster 👿,train
7085,them chop all the money oo bra 😂,negative,mixed,multilingual,asante_twi_senti,them chop all the money oo bra 😂,train
3726,kyer? mu,positive,twi,monolingual,asante_twi_senti,kyer? mu,test
4570,saa mmom??,negative,twi,monolingual,asante_twi_senti,saa mmom??,train
9362,please we beg leave de man wale alone kakra na he go cry gv u ooh😂😂 anaa s he go stop music because of u ooh na baako suro😂😂,negative,mixed,multilingual,asante_twi_senti,please we beg leave de man wale alone kakra na he go cry gv u ooh😂😂 anaa s he go stop music because of u ooh na baako suro😂😂,dev
4862,nyansa nni wo tirim,negative,twi,monolingual,asante_twi_senti,nyansa nni wo tirim,dev
190,ooh saa??????,neutral,twi,monolingual,asante_twi_senti,ooh saa??????,train
4669,saa ei,neutral,twi,monolingual,asante_twi_senti,saa ei,train
8023,meyɛ ɔykerɛkyerɛfoɔ na ɛnyɛ twi mu “ twi doctor   asuogya nko ne nasaase”,positive,mixed,multilingual,asante_twi_senti,meyɛ ɔykerɛkyerɛfoɔ na ɛnyɛ twi mu “ twi doctor asuogya nko ne nasaase”,dev
7852,loldone   medi wakyi di makyi bi wai,positive,mixed,multilingual,asante_twi_senti,loldone medi wakyi di makyi bi wai,train
1963,?baa ne ne kunu as?m obi nnim mu bi,positive,twi,monolingual,asante_twi_senti,?baa ne ne kunu as?m obi nnim mu bi,train
3246,obi nnim n’akyi a ?nt? ade?,neutral,twi,monolingual,asante_twi_senti,obi nnim n’akyi a ?nt? ade?,train
2654,wani tra wanint?n a woyera,positive,twi,monolingual,asante_twi_senti,wani tra wanint?n a woyera,test
1818,ka na ka no biom “ ne? ?p??e anya ne? ?nyaae? nso amp?”,positive,twi,monolingual,asante_twi_senti,ka na ka no biom “ ne? ?p??e anya ne? ?nyaae? nso amp?”,test
7435,herh it’s a very beautiful and corny love song and gives whatever a love song is supposed to give  stars king sɛ sɛn is it the message or what,neutral,mixed,multilingual,asante_twi_senti,herh it’s a very beautiful and corny love song and gives whatever a love song is supposed to give stars king sɛ sɛn is it the message or what,train
7535,i want to see wode maya casually dressed in ‘cocoa sack’ and ‘abongo sandals’the ‘chale wati’ is unbearably making too much noise,negative,mixed,multilingual,asante_twi_senti,i want to see wode maya casually dressed in ‘cocoa sack’ and ‘abongo sandals’the ‘chale wati’ is unbearably making too much noise,test
1934,nkwanta dodo? yera kwan,positive,twi,monolingual,asante_twi_senti,nkwanta dodo? yera kwan,train
8453,from heaven koraa asaase y snto thise over me,positive,mixed,multilingual,asante_twi_senti,from heaven koraa asaase y snto thise over me,train
3605,“owuo s?e fie”,negative,twi,monolingual,asante_twi_senti,“owuo s?e fie”,train
8913,ahh… riped plantain or bananabronii nso y nnipa ooo…🤣😅😂🤦🏻‍♂️,neutral,mixed,multilingual,asante_twi_senti,ahh… riped plantain or bananabronii nso y nnipa ooo…🤣😅😂🤦🏻‍♂️,train
7095,happy birthday bra john,positive,mixed,multilingual,asante_twi_senti,happy birthday bra john,test
9428,ghanaian food vendors will make you feel like chicken isnt meat a type of meatme do you have meatvendor meat nni ho,negative,mixed,multilingual,asante_twi_senti,ghanaian food vendors will make you feel like chicken isnt meat a type of meatme do you have meatvendor meat nni ho,train
5702,woka as?m na ansi as?m so a y?fr? no nkor?d?kyerede,neutral,twi,monolingual,asante_twi_senti,woka as?m na ansi as?m so a y?fr? no nkor?d?kyerede,train
6363,e be work anaa🤔,neutral,ghanaian_pidgin,pidgin,asante_twi_senti,e be work anaa🤔,train
710,makyidifo? montie agya koo nimo ne ?ne tete nwomkor?,positive,twi,monolingual,asante_twi_senti,makyidifo? montie agya koo nimo ne ?ne tete nwomkor?,train
6012,enzo is bigger than him bra he won world also fifa youngest player 😂😂,positive,ghanaian_pidgin,pidgin,asante_twi_senti,enzo is bigger than him bra he won world also fifa youngest player 😂😂,test
2590,na kasa tenten,neutral,twi,monolingual,asante_twi_senti,na kasa tenten,train
1869,adwuma sini nni akatua,positive,twi,monolingual,asante_twi_senti,adwuma sini nni akatua,dev
6323,u de sometimes i wonder if ur family no dey advice you death isnt something to joke around with,negative,ghanaian_pidgin,pidgin,asante_twi_senti,u de sometimes i wonder if ur family no dey advice you death isnt something to joke around with,train
7200,obi nso atc for kin noowan 🤣🤣,neutral,mixed,multilingual,asante_twi_senti,obi nso atc for kin noowan 🤣🤣,train
4429,wo nso kodi bi ma gyae obi asem ma no,positive,twi,monolingual,asante_twi_senti,wo nso kodi bi ma gyae obi asem ma no,test
8643,xxx as in atopa anaa😂😂😂😂😂,neutral,mixed,multilingual,asante_twi_senti,xxx as in atopa anaa😂😂😂😂😂,train
2304,?ne? ?y? a bue wani menni baabi ara k?  s? kurom ha me ho y? na wo?   saaa eni mintaaa nhu won…,positive,twi,monolingual,asante_twi_senti,?ne? ?y? a bue wani menni baabi ara k? s? kurom ha me ho y? na wo? saaa eni mintaaa nhu won…,dev
9326,yes o eny saa atanfo enya yn,negative,mixed,multilingual,asante_twi_senti,yes o eny saa atanfo enya yn,dev
5512,?baa nya adware? pa a ?tumi siesie ne ho,positive,twi,monolingual,asante_twi_senti,?baa nya adware? pa a ?tumi siesie ne ho,train
5975,ntasuk?k?? w? onipa anom nso ?gyae te fufuo,positive,twi,monolingual,asante_twi_senti,ntasuk?k?? w? onipa anom nso ?gyae te fufuo,train
2500,kuro reb?b? a ?mfiri anonomsafo? br?no so,positive,twi,monolingual,asante_twi_senti,kuro reb?b? a ?mfiri anonomsafo? br?no so,train
1241,saa ?b? no ase? kyer? s?n,positive,twi,monolingual,asante_twi_senti,saa ?b? no ase? kyer? s?n,train
2748,yesu w? wo mu a na woy? dehye? enti y? nsom no daa,positive,twi,monolingual,asante_twi_senti,yesu w? wo mu a na woy? dehye? enti y? nsom no daa,train
2491,wote faako a wote wade? so,positive,twi,monolingual,asante_twi_senti,wote faako a wote wade? so,test
8183,i laugh saa 😆 🤣 😂,positive,mixed,multilingual,asante_twi_senti,i laugh saa 😆 🤣 😂,train
4896,abusua p? de? ?kyiri ka,positive,twi,monolingual,asante_twi_senti,abusua p? de? ?kyiri ka,train
2883,?baakofo? di awuo a ?soa ne funu,negative,twi,monolingual,asante_twi_senti,?baakofo? di awuo a ?soa ne funu,train
2806,“?reba ?reba “ na ?y? hu na ?nya ba wie a ?ny? hu biom,positive,twi,monolingual,asante_twi_senti,“?reba ?reba “ na ?y? hu na ?nya ba wie a ?ny? hu biom,test
4349,gob? fo? nso tease ooo ????????,neutral,twi,monolingual,asante_twi_senti,gob? fo? nso tease ooo ????????,train
4449,oh baama nso ??,neutral,twi,monolingual,asante_twi_senti,oh baama nso ??,train
5580,ampa woay? ade? twfo? pii koraa ntumi ntwer? twi te s? wo,positive,twi,monolingual,asante_twi_senti,ampa woay? ade? twfo? pii koraa ntumi ntwer? twi te s? wo,train
8427,nfanteni na wabn saa no u don’t even know the difference between a herb and drugs 🤦🏾‍♂️,neutral,mixed,multilingual,asante_twi_senti,nfanteni na wabn saa no u don’t even know the difference between a herb and drugs 🤦🏾‍♂️,train
3852,ts saa wainkwasia ball na mobc y no,negative,twi,monolingual,asante_twi_senti,ts saa wainkwasia ball na mobc y no,train
7751,ampa “ pls check again   “ medi wakyi p    medi wakyi di makyi bi wai””,positive,mixed,multilingual,asante_twi_senti,ampa “ pls check again “ medi wakyi p medi wakyi di makyi bi wai””,train
4634,wo b br saa ??,negative,twi,monolingual,asante_twi_senti,wo b br saa ??,train
786,me taa wo so    ?hemaa medi wakyi di makyi bi wai,positive,twi,monolingual,asante_twi_senti,me taa wo so ?hemaa medi wakyi di makyi bi wai,train
728,yoo matiwai,positive,twi,monolingual,asante_twi_senti,yoo matiwai,dev
1916,yare? a ?b?ku wo mmae? a ?y? a na wose wo k?mfo? aben,positive,twi,monolingual,asante_twi_senti,yare? a ?b?ku wo mmae? a ?y? a na wose wo k?mfo? aben,train
2542,ah nana wano ate ?baa kwadwofo? k? aware? a y?de prae? na ?pam no,positive,twi,monolingual,asante_twi_senti,ah nana wano ate ?baa kwadwofo? k? aware? a y?de prae? na ?pam no,train
5917,onyame nhyira nka obiara nn? kwasie yi,positive,twi,monolingual,asante_twi_senti,onyame nhyira nka obiara nn? kwasie yi,dev
7174,😂😂😂😂 it’s like he was saying “wo kraa nso aaa”,negative,mixed,multilingual,asante_twi_senti,😂😂😂😂 it’s like he was saying “wo kraa nso aaa”,train
2042,osuo reb?t? a mframa na ?di kan,positive,twi,monolingual,asante_twi_senti,osuo reb?t? a mframa na ?di kan,train
2226,obi nk? aponkyerani fie nka s? ma me akonnwa ntena so,positive,twi,monolingual,asante_twi_senti,obi nk? aponkyerani fie nka s? ma me akonnwa ntena so,train
8441,how much u hate priyanka ryt,negative,mixed,multilingual,asante_twi_senti,how much u hate priyanka ryt,train
817,maati wai   meda woase s? wodii makyi,positive,twi,monolingual,asante_twi_senti,maati wai meda woase s? wodii makyi,train
9401,towel anaa😹😹,neutral,mixed,multilingual,asante_twi_senti,towel anaa😹😹,dev
6864,u do saa e no reach me,negative,ghanaian_pidgin,pidgin,asante_twi_senti,u do saa e no reach me,dev
1216,d   hmm ?y? as?m o   na obiaa wo di makyi de me nso me y dn di wakyi cont,positive,twi,monolingual,asante_twi_senti,d hmm ?y? as?m o na obiaa wo di makyi de me nso me y dn di wakyi cont,train
8037,hahahaha    i dont know if theres a living corpse “ touching a dead corpseeeeeei”,neutral,mixed,multilingual,asante_twi_senti,hahahaha i dont know if theres a living corpse “ touching a dead corpseeeeeei”,dev
2605,nsamamp? mu adaka wohw? ho a f?f??f? wobue so a awer?ho nkoaa,positive,twi,monolingual,asante_twi_senti,nsamamp? mu adaka wohw? ho a f?f??f? wobue so a awer?ho nkoaa,dev
4825,waso y din o,negative,twi,monolingual,asante_twi_senti,waso y din o,train
8019,massa hrs away twa tekit na bra,positive,mixed,multilingual,asante_twi_senti,massa hrs away twa tekit na bra,dev
6036,today i say make i wear pad then see herh saa pad mu yd ei my balls all make cold😩,negative,ghanaian_pidgin,pidgin,asante_twi_senti,today i say make i wear pad then see herh saa pad mu yd ei my balls all make cold😩,dev
3380,aware nso ny nsaafuo na yaka ahw,negative,twi,monolingual,asante_twi_senti,aware nso ny nsaafuo na yaka ahw,train
7060,i drop saa  sgzl,neutral,mixed,multilingual,asante_twi_senti,i drop saa sgzl,dev
4132,wei nso err????,negative,twi,monolingual,asante_twi_senti,wei nso err????,train
4056,oh saa ??,neutral,twi,monolingual,asante_twi_senti,oh saa ??,test
5256,k?diab? ne k?twaab? ?mu biara nni akyamfo?,positive,twi,monolingual,asante_twi_senti,k?diab? ne k?twaab? ?mu biara nni akyamfo?,dev
6143,yhh ibi true,positive,ghanaian_pidgin,pidgin,asante_twi_senti,yhh ibi true,train
5550,akok?nini gyae akuntunakuntun na y?n nyinaa y? kosua mma,positive,twi,monolingual,asante_twi_senti,akok?nini gyae akuntunakuntun na y?n nyinaa y? kosua mma,train
9434,you want free food anaa😂😂,neutral,mixed,multilingual,asante_twi_senti,you want free food anaa😂😂,train
4146,akoa wei wagyimi anaa,negative,twi,monolingual,asante_twi_senti,akoa wei wagyimi anaa,train
6027,saa na osofo t osofo maame herh osofo maame y bad kyn jay bhad,negative,ghanaian_pidgin,pidgin,asante_twi_senti,saa na osofo t osofo maame herh osofo maame y bad kyn jay bhad,dev
2306,hwennor? y? aduane a anka ak?daa rempene aduane da,positive,twi,monolingual,asante_twi_senti,hwennor? y? aduane a anka ak?daa rempene aduane da,test
3187,wop? no yie a wobr?,neutral,twi,monolingual,asante_twi_senti,wop? no yie a wobr?,train
6123,you dey mind saa kwasia boi wei,negative,ghanaian_pidgin,pidgin,asante_twi_senti,you dey mind saa kwasia boi wei,train
6611,the boys all dey gym some war dey come anaa,neutral,ghanaian_pidgin,pidgin,asante_twi_senti,the boys all dey gym some war dey come anaa,train
4827,abaayewa yi ho twa yie,positive,twi,monolingual,asante_twi_senti,abaayewa yi ho twa yie,dev
795,?y? mpanins?m wo rente ase? nti no ?y? s? ?y? nkwasias?m “ hahahahaha nansins   barima na ?nom aduro a ?nnwon”,positive,twi,monolingual,asante_twi_senti,?y? mpanins?m wo rente ase? nti no ?y? s? ?y? nkwasias?m “ hahahahaha nansins barima na ?nom aduro a ?nnwon”,train
2218,twi teacher   wo de abaa ka abirekyie so ?renk? te s? nantwie gye s? woma ne so na s? ?so cont,positive,twi,monolingual,asante_twi_senti,twi teacher wo de abaa ka abirekyie so ?renk? te s? nantwie gye s? woma ne so na s? ?so cont,train
517,saa ppp,positive,twi,monolingual,asante_twi_senti,saa ppp,train
3287,mo ho mpo y me tan,negative,twi,monolingual,asante_twi_senti,mo ho mpo y me tan,test
3828,yieee aburokyire,negative,twi,monolingual,asante_twi_senti,yieee aburokyire,test
3891,saa??????,neutral,twi,monolingual,asante_twi_senti,saa??????,train
6148,u dey uk wey u dey talk twi like dat nu  aso mu nni nkwantia,positive,ghanaian_pidgin,pidgin,asante_twi_senti,u dey uk wey u dey talk twi like dat nu aso mu nni nkwantia,test
8823,eiish hun could this be a sign anaa meyale 😂,neutral,mixed,multilingual,asante_twi_senti,eiish hun could this be a sign anaa meyale 😂,train
1766,komtrofi se ?brane wu ne koko,positive,twi,monolingual,asante_twi_senti,komtrofi se ?brane wu ne koko,train
463,o?? sista afia ?baa no s?n kafra ??????????????,negative,twi,monolingual,asante_twi_senti,o?? sista afia ?baa no s?n kafra ??????????????,train
8120,medaase a bru,positive,mixed,multilingual,asante_twi_senti,medaase a bru,train
986,owuo te s? nn?boa ne? wawuo abusuafo? ne ne mma hia ad?fo?  mmoa,positive,twi,monolingual,asante_twi_senti,owuo te s? nn?boa ne? wawuo abusuafo? ne ne mma hia ad?fo? mmoa,test
6367,dstv dem craze anaa just dey increase increase the prices no reason …over gh increment in a month why,neutral,ghanaian_pidgin,pidgin,asante_twi_senti,dstv dem craze anaa just dey increase increase the prices no reason …over gh increment in a month why,train
4247,“we shouldn’t give the ballon d’or to messi”… anka ynfa mma wo wfa anaa,negative,twi,monolingual,asante_twi_senti,“we shouldn’t give the ballon d’or to messi”… anka ynfa mma wo wfa anaa,train
4402,natty nso wop gyimiii dodo,negative,twi,monolingual,asante_twi_senti,natty nso wop gyimiii dodo,train
8722,chelsea and liverpool be twins anaa 😂🤣🤣 apparently the women team is doing well,positive,mixed,multilingual,asante_twi_senti,chelsea and liverpool be twins anaa 😂🤣🤣 apparently the women team is doing well,train
6096,yesu this time dier look sharp give me your notification dey on sef i drop saa i never get,negative,ghanaian_pidgin,pidgin,asante_twi_senti,yesu this time dier look sharp give me your notification dey on sef i drop saa i never get,train
1787,?d? mu nni nkekaawa,positive,twi,monolingual,asante_twi_senti,?d? mu nni nkekaawa,train
8625,looking into spain from morocco our next destination anaa  😄😅😃,neutral,mixed,multilingual,asante_twi_senti,looking into spain from morocco our next destination anaa 😄😅😃,train
6045,no more bra and shorts on my screen wheeew,neutral,ghanaian_pidgin,pidgin,asante_twi_senti,no more bra and shorts on my screen wheeew,test
6282,😂 u messop o😂 i laf saa,negative,ghanaian_pidgin,pidgin,asante_twi_senti,😂 u messop o😂 i laf saa,train
2844,?panin w? efie ansa na y?rewo ?hene,neutral,twi,monolingual,asante_twi_senti,?panin w? efie ansa na y?rewo ?hene,train
332,medaase bra,positive,twi,monolingual,asante_twi_senti,medaase bra,test
7224,thanks for appreciating  fabulous jersey from a farasante saa na god bless you,positive,mixed,multilingual,asante_twi_senti,thanks for appreciating fabulous jersey from a farasante saa na god bless you,train
9328,wode saa wo nkwaseakeka no suspicious wotiri so,negative,mixed,multilingual,asante_twi_senti,wode saa wo nkwaseakeka no suspicious wotiri so,test
6082,na ass no nso y round round te s watamelon,neutral,ghanaian_pidgin,pidgin,asante_twi_senti,na ass no nso y round round te s watamelon,train
3818,ofo na ny f saa nu,negative,twi,monolingual,asante_twi_senti,ofo na ny f saa nu,train
8530,su bless me some err i do saa 😂😂,positive,mixed,multilingual,asante_twi_senti,su bless me some err i do saa 😂😂,test
3403,saa ara nso na aserewa su agyenkuku su a ne to pae,positive,twi,monolingual,asante_twi_senti,saa ara nso na aserewa su agyenkuku su a ne to pae,train
635,medi wakyi gidigidi   citizenscata medi way di makyi bi wai,positive,twi,monolingual,asante_twi_senti,medi wakyi gidigidi citizenscata medi way di makyi bi wai,train
7280,when will i win some eiiiiiiii ma try saaaaa nso ok maybe today can be my lucky day,neutral,mixed,multilingual,asante_twi_senti,when will i win some eiiiiiiii ma try saaaaa nso ok maybe today can be my lucky day,train
7110,ohh bra why 😂😂😂,neutral,mixed,multilingual,asante_twi_senti,ohh bra why 😂😂😂,dev
6846,chale u squad for talk we things udey do oo everyday budget saa but nothing better,negative,ghanaian_pidgin,pidgin,asante_twi_senti,chale u squad for talk we things udey do oo everyday budget saa but nothing better,train
6397,e dey papp anaa😳,neutral,ghanaian_pidgin,pidgin,asante_twi_senti,e dey papp anaa😳,train
513,woboa onua “  i have this strong feeling woy gina meboa”,positive,twi,monolingual,asante_twi_senti,woboa onua “ i have this strong feeling woy gina meboa”,dev
6899,blood sample you go draw you stab stab me saa madam why i steal your something,negative,ghanaian_pidgin,pidgin,asante_twi_senti,blood sample you go draw you stab stab me saa madam why i steal your something,train
